Tarih,Saat,Basinc,Rakim,Sicaklik
12/11/2023,15:1:10,931.90,700.32,17.99
12/11/2023,15:1:16,931.99,699.54,18.00
12/11/2023,15:1:22,932.13,698.30,18.00
12/11/2023,15:1:28,932.04,699.07,18.01
12/11/2023,15:1:34,931.99,699.52,18.01
12/11/2023,15:1:40,931.75,701.66,18.00
12/11/2023,15:1:46,931.76,701.61,18.01
12/11/2023,15:1:52,931.75,701.68,18.01
12/11/2023,15:1:58,931.92,700.16,18.01
12/11/2023,15:2:4,931.88,700.51,18.02
12/11/2023,15:2:10,931.77,701.50,18.01
12/11/2023,15:2:16,931.85,700.73,18.01
12/11/2023,15:2:22,931.78,701.34,18.01
12/11/2023,15:2:28,931.50,703.87,18.00
12/11/2023,15:2:34,931.19,706.62,18.00
12/11/2023,15:2:40,930.98,708.53,18.00
12/11/2023,15:2:46,930.73,710.78,18.00
12/11/2023,15:2:52,930.97,708.56,17.99
12/11/2023,15:2:58,931.06,707.79,18.00
12/11/2023,15:3:4,931.43,704.50,18.00
12/11/2023,15:3:10,931.39,704.86,18.01
12/11/2023,15:3:16,931.21,706.49,18.01
12/11/2023,15:3:22,930.64,711.58,18.02
12/11/2023,15:3:28,930.17,715.75,18.01
12/11/2023,15:3:35,929.71,719.85,18.02
12/11/2023,15:3:41,929.77,719.32,18.01
12/11/2023,15:3:47,930.15,715.88,18.02
12/11/2023,15:3:53,930.59,711.96,18.02
12/11/2023,15:3:59,930.81,710.00,18.00
12/11/2023,15:4:5,931.07,707.75,18.00
12/11/2023,15:4:11,931.10,707.43,18.00
12/11/2023,15:4:17,931.27,705.97,18.02
12/11/2023,15:4:23,931.24,706.24,18.01
12/11/2023,15:4:29,931.16,706.96,18.02
12/11/2023,15:4:35,931.09,707.54,18.03
12/11/2023,15:4:41,931.01,708.27,18.04
12/11/2023,15:4:47,930.76,710.51,18.02
12/11/2023,15:4:53,930.78,710.32,18.00
12/11/2023,15:4:59,930.71,710.94,18.00
12/11/2023,15:5:5,930.76,710.45,18.01
12/11/2023,15:5:11,930.67,711.27,18.02
12/11/2023,15:5:17,930.69,711.07,18.02
12/11/2023,15:5:23,930.60,711.92,18.02
12/11/2023,15:5:29,930.58,712.12,18.03
12/11/2023,15:5:35,930.58,712.07,18.03
12/11/2023,15:5:41,930.57,712.20,18.02
12/11/2023,15:5:47,930.61,711.83,18.01
12/11/2023,15:5:53,930.83,709.84,18.00
12/11/2023,15:5:59,930.94,708.83,18.01
12/11/2023,15:6:5,931.05,707.92,18.01
12/11/2023,15:6:11,931.10,707.46,18.00
12/11/2023,15:6:17,930.93,708.94,17.99
12/11/2023,15:6:23,930.84,709.78,17.99
12/11/2023,15:6:29,931.08,707.66,18.00
12/11/2023,15:7:4,767.75,2279.49,42.50
12/11/2023,15:7:10,930.02,717.08,17.95
12/11/2023,15:7:16,930.07,716.67,17.96
12/11/2023,15:7:22,930.09,716.45,17.96
12/11/2023,15:7:28,930.84,709.75,17.97
12/11/2023,15:7:34,930.73,710.76,17.97
12/11/2023,15:7:40,930.65,711.48,17.97
12/11/2023,15:7:46,929.67,720.19,17.97
12/11/2023,15:7:52,929.77,719.30,17.98
12/11/2023,15:7:58,930.02,717.05,17.98
12/11/2023,15:8:4,930.16,715.84,17.98
12/11/2023,15:8:10,930.29,714.64,17.98
12/11/2023,15:8:16,930.45,713.28,18.00
12/11/2023,15:8:22,930.60,711.93,18.01
12/11/2023,15:8:28,930.50,712.80,18.01
12/11/2023,15:8:34,930.57,712.14,18.02
12/11/2023,15:8:40,930.56,712.25,18.02
12/11/2023,15:8:46,930.45,713.22,18.02
12/11/2023,15:8:52,930.48,712.99,18.02
12/11/2023,15:8:58,930.36,714.02,18.02
12/11/2023,15:9:4,930.42,713.51,18.01
12/11/2023,15:9:10,930.35,714.10,18.00
12/11/2023,15:9:16,930.34,714.22,18.00
12/11/2023,15:9:22,930.28,714.79,18.00
12/11/2023,15:9:28,930.32,714.43,18.00
12/11/2023,15:9:34,930.28,714.74,17.99
12/11/2023,15:9:40,930.22,715.29,17.99
12/11/2023,15:9:46,930.19,715.57,17.98
12/11/2023,15:9:52,930.08,716.51,17.96
12/11/2023,15:9:58,930.10,716.39,17.96
12/11/2023,15:10:4,930.08,716.57,17.96
12/11/2023,15:10:10,930.16,715.87,17.95
12/11/2023,15:10:16,930.10,716.33,17.96
12/11/2023,15:10:22,930.03,717.00,17.97
12/11/2023,15:10:28,929.88,718.31,17.96
12/11/2023,15:10:34,929.95,717.69,17.96
12/11/2023,15:10:40,929.85,718.56,17.96
12/11/2023,15:10:46,929.82,718.87,17.95
12/11/2023,15:10:52,929.81,718.93,17.96
12/11/2023,15:10:58,929.71,719.81,17.96
12/11/2023,15:11:4,929.65,720.39,17.96
12/11/2023,15:11:10,929.65,720.39,17.96
12/11/2023,15:11:16,929.63,720.52,17.96
12/11/2023,15:11:22,929.52,721.55,17.96
12/11/2023,15:11:28,929.50,721.72,17.96
12/11/2023,15:11:34,929.45,722.18,17.96
12/11/2023,15:11:40,929.42,722.45,17.95
12/11/2023,15:11:46,929.47,722.02,17.93
12/11/2023,15:11:52,929.54,721.32,17.93
12/11/2023,15:11:58,929.47,721.99,17.90
12/11/2023,15:12:4,929.42,722.45,17.90
12/11/2023,15:12:11,929.40,722.63,17.89
12/11/2023,15:12:17,929.30,723.54,17.88
12/11/2023,15:12:23,929.16,724.72,17.87
12/11/2023,15:12:29,929.05,725.70,17.88
12/11/2023,15:12:35,929.05,725.72,17.88
12/11/2023,15:12:41,929.14,724.94,17.86
12/11/2023,15:12:47,929.12,725.15,17.86
12/11/2023,15:12:53,929.15,724.85,17.85
12/11/2023,15:12:59,929.05,725.78,17.84
12/11/2023,15:13:5,929.19,724.51,17.84
12/11/2023,15:13:11,929.06,725.65,17.82
12/11/2023,15:13:17,929.07,725.58,17.80
12/11/2023,15:13:23,929.08,725.51,17.79
12/11/2023,15:13:29,929.01,726.11,17.79
12/11/2023,15:13:35,928.87,727.32,17.80
12/11/2023,15:14:6,767.75,2279.49,42.50
12/11/2023,15:14:12,928.88,727.26,17.72
12/11/2023,15:14:19,929.64,720.51,17.73
12/11/2023,15:14:25,929.58,721.00,17.71
12/11/2023,15:14:31,929.52,721.54,17.73
12/11/2023,15:14:37,928.72,728.65,17.74
12/11/2023,15:14:43,928.73,728.62,17.74
12/11/2023,15:14:49,928.82,727.82,17.74
12/11/2023,15:14:55,928.82,727.83,17.74
12/11/2023,15:15:1,928.82,727.75,17.73
12/11/2023,15:15:7,928.74,728.51,17.74
12/11/2023,15:15:13,928.61,729.65,17.75
12/11/2023,15:15:19,928.57,730.06,17.75
12/11/2023,15:15:25,928.63,729.49,17.75
12/11/2023,15:15:31,928.55,730.20,17.75
12/11/2023,15:15:37,928.53,730.35,17.74
12/11/2023,15:15:43,928.44,731.16,17.75
12/11/2023,15:15:49,928.48,730.86,17.75
12/11/2023,15:15:55,928.39,731.63,17.75
12/11/2023,15:16:1,928.28,732.63,17.74
12/11/2023,15:16:7,928.24,733.01,17.74
12/11/2023,15:16:13,928.16,733.67,17.74
12/11/2023,15:16:19,928.15,733.81,17.73
12/11/2023,15:16:25,927.99,735.16,17.73
12/11/2023,15:16:31,928.15,733.81,17.73
12/11/2023,15:16:37,928.19,733.45,17.73
12/11/2023,15:16:43,928.30,732.43,17.72
12/11/2023,15:16:49,928.52,730.46,17.72
12/11/2023,15:16:55,929.94,717.82,17.71
12/11/2023,15:17:1,930.80,710.14,17.71
12/11/2023,15:17:7,928.53,730.42,17.70
12/11/2023,15:17:13,926.88,745.11,17.69
12/11/2023,15:17:19,930.60,711.89,17.70
12/11/2023,15:17:25,929.70,719.97,17.70
12/11/2023,15:17:31,928.50,730.69,17.69
12/11/2023,15:17:37,929.57,721.06,17.68
12/11/2023,15:17:43,930.15,715.88,17.67
12/11/2023,15:17:49,929.30,723.47,17.65
12/11/2023,15:17:55,929.55,721.27,17.64
12/11/2023,15:18:1,929.44,722.28,17.62
12/11/2023,15:18:7,929.28,723.72,17.62
12/11/2023,15:18:13,928.46,730.98,17.61
12/11/2023,15:18:19,928.37,731.80,17.59
12/11/2023,15:18:25,928.41,731.48,17.58
12/11/2023,15:18:31,928.26,732.81,17.57
12/11/2023,15:18:37,928.08,734.36,17.56
12/11/2023,15:18:43,928.16,733.71,17.55
12/11/2023,15:18:49,928.27,732.72,17.55
12/11/2023,15:18:55,928.32,732.26,17.54
12/11/2023,15:19:1,928.20,733.33,17.50
12/11/2023,15:19:7,927.99,735.24,17.49
12/11/2023,15:19:13,928.01,735.04,17.50
12/11/2023,15:19:19,928.00,735.12,17.51
12/11/2023,15:19:25,928.00,735.15,17.51
12/11/2023,15:19:31,928.02,734.97,17.50
12/11/2023,15:19:37,927.94,735.66,17.49
12/11/2023,15:19:43,928.00,735.09,17.49
12/11/2023,15:19:49,927.89,736.12,17.49
12/11/2023,15:19:55,927.99,735.25,17.50
12/11/2023,15:20:1,927.99,735.17,17.50
12/11/2023,15:20:7,927.95,735.56,17.50
12/11/2023,15:20:14,927.98,735.34,17.50
12/11/2023,15:20:20,928.04,734.75,17.50
12/11/2023,15:20:26,927.90,735.99,17.48
12/11/2023,15:20:32,927.94,735.63,17.47
12/11/2023,15:20:38,928.03,734.87,17.46
12/11/2023,15:20:44,928.02,734.92,17.45
12/11/2023,15:20:50,928.00,735.15,17.45
12/11/2023,15:20:56,927.94,735.66,17.44
12/11/2023,15:21:2,928.01,734.99,17.42
12/11/2023,15:21:8,927.99,735.25,17.42
12/11/2023,15:21:14,927.98,735.34,17.42
12/11/2023,15:21:20,927.98,735.29,17.42
12/11/2023,15:21:26,927.98,735.25,17.41
12/11/2023,15:21:32,927.96,735.49,17.41
12/11/2023,15:21:38,927.98,735.26,17.40
12/11/2023,15:21:44,927.97,735.37,17.37
12/11/2023,15:21:50,928.05,734.71,17.37
12/11/2023,15:21:56,928.04,734.80,17.37
12/11/2023,15:22:2,928.00,735.15,17.35
12/11/2023,15:22:8,927.99,735.22,17.33
12/11/2023,15:22:14,927.99,735.18,17.32
12/11/2023,15:22:20,928.00,735.10,17.33
12/11/2023,15:22:26,928.06,734.58,17.33
12/11/2023,15:22:32,928.07,734.52,17.33
12/11/2023,15:22:38,928.01,735.03,17.32
12/11/2023,15:22:44,928.04,734.73,17.32
12/11/2023,15:22:50,927.95,735.54,17.31
12/11/2023,15:22:56,928.07,734.51,17.31
12/11/2023,15:23:2,927.92,735.79,17.29
12/11/2023,15:23:8,928.05,734.71,17.26
12/11/2023,15:23:14,927.96,735.45,17.08
12/11/2023,15:23:20,927.98,735.29,17.00
12/11/2023,15:23:26,928.03,734.88,16.92
12/11/2023,15:23:32,928.00,735.13,16.80
12/11/2023,15:23:38,928.05,734.71,16.70
12/11/2023,15:23:44,927.95,735.60,16.63
12/11/2023,15:23:50,927.98,735.31,16.53
12/11/2023,15:23:56,927.94,735.67,16.46
12/11/2023,15:24:2,927.93,735.78,16.35
12/11/2023,15:24:8,927.93,735.76,16.38
12/11/2023,15:24:14,927.97,735.40,16.40
12/11/2023,15:24:20,928.03,734.83,16.41
12/11/2023,15:24:26,927.94,735.68,16.38
12/11/2023,15:24:32,928.01,735.00,16.39
12/11/2023,15:24:38,927.92,735.86,16.40
12/11/2023,15:24:44,928.04,734.73,16.40
12/11/2023,15:24:50,927.94,735.63,16.40
12/11/2023,15:24:56,928.39,731.63,16.45
12/11/2023,15:25:2,928.27,732.74,16.51
12/11/2023,15:25:8,928.26,732.82,16.55
12/11/2023,15:25:14,928.21,733.23,16.59
12/11/2023,15:25:20,928.19,733.40,16.61
12/11/2023,15:25:26,928.22,733.15,16.64
12/11/2023,15:25:32,928.04,734.75,16.66
12/11/2023,15:25:38,928.10,734.25,16.68
12/11/2023,15:25:44,928.12,734.08,16.69
12/11/2023,15:25:50,928.07,734.48,16.69
12/11/2023,15:25:56,928.13,733.92,16.70
12/11/2023,15:26:2,928.19,733.38,16.72
12/11/2023,15:26:8,928.15,733.78,16.73
12/11/2023,15:26:15,928.00,735.14,16.73
12/11/2023,15:26:21,927.93,735.73,16.73
12/11/2023,15:26:27,927.92,735.85,16.75
12/11/2023,15:26:33,928.13,734.00,16.75
12/11/2023,15:26:39,928.15,733.78,16.76
12/11/2023,15:26:45,927.95,735.58,16.77
12/11/2023,15:26:51,927.89,736.11,16.77
12/11/2023,15:26:57,927.89,736.09,16.79
12/11/2023,15:27:3,927.93,735.79,16.80
12/11/2023,15:27:9,927.86,736.41,16.80
12/11/2023,15:27:15,927.82,736.68,16.80
12/11/2023,15:27:21,927.79,736.99,16.81
12/11/2023,15:27:27,927.67,738.03,16.80
12/11/2023,15:27:33,927.67,738.04,16.81
12/11/2023,15:27:39,927.73,737.54,16.81
12/11/2023,15:27:45,927.68,738.02,16.82
12/11/2023,15:27:51,927.65,738.22,16.81
12/11/2023,15:27:57,927.62,738.49,16.81
12/11/2023,15:28:3,927.42,740.34,16.82
12/11/2023,15:28:9,927.45,740.07,16.82
12/11/2023,15:28:15,927.46,739.91,16.83
12/11/2023,15:28:21,927.47,739.89,16.83
12/11/2023,15:28:27,927.39,740.56,16.83
12/11/2023,15:28:33,927.41,740.41,16.84
12/11/2023,15:28:39,927.30,741.35,16.84
12/11/2023,15:28:45,927.31,741.31,16.83
12/11/2023,15:28:51,927.27,741.63,16.84
12/11/2023,15:28:57,927.22,742.07,16.83
12/11/2023,15:29:3,927.11,743.11,16.83
12/11/2023,15:29:9,926.94,744.62,16.83
12/11/2023,15:29:15,926.68,746.88,16.84
12/11/2023,15:29:21,926.42,749.21,16.84
12/11/2023,15:29:27,926.05,752.53,16.84
12/11/2023,15:29:33,925.65,756.15,16.83
12/11/2023,15:29:39,925.29,759.37,16.82
12/11/2023,15:29:45,924.83,763.49,16.83
12/11/2023,15:29:51,924.26,768.57,16.83
12/11/2023,15:30:29,767.75,2279.49,42.50
12/11/2023,15:30:35,924.42,767.21,16.77
12/11/2023,15:30:41,924.76,764.12,16.79
12/11/2023,15:30:47,925.27,759.52,16.80
12/11/2023,15:30:53,925.35,758.85,16.82
12/11/2023,15:30:59,925.45,757.95,16.83
12/11/2023,15:31:5,925.24,759.82,16.83
12/11/2023,15:31:11,925.16,760.49,16.83
12/11/2023,15:31:17,925.13,760.82,16.83
12/11/2023,15:31:23,925.37,758.65,16.82
12/11/2023,15:31:29,925.43,758.16,16.81
12/11/2023,15:31:35,925.45,757.90,16.82
12/11/2023,15:31:41,925.44,758.00,16.83
12/11/2023,15:31:47,925.36,758.73,16.84
12/11/2023,15:31:53,925.35,758.80,16.84
12/11/2023,15:31:59,925.34,758.90,16.86
12/11/2023,15:32:5,925.31,759.23,16.87
12/11/2023,15:32:11,925.27,759.57,16.86
12/11/2023,15:32:17,925.15,760.64,16.88
12/11/2023,15:32:23,925.02,761.81,16.88
12/11/2023,15:32:29,925.12,760.91,16.89
12/11/2023,15:32:35,925.00,761.95,16.89
12/11/2023,15:32:41,925.06,761.44,16.90
12/11/2023,15:32:47,925.05,761.50,16.89
12/11/2023,15:32:53,924.92,762.68,16.90
12/11/2023,15:32:59,924.90,762.86,16.89
12/11/2023,15:33:5,924.74,764.33,16.88
12/11/2023,15:33:11,924.61,765.49,16.87
12/11/2023,15:33:17,924.46,766.84,16.87
12/11/2023,15:33:23,924.38,767.53,16.86
12/11/2023,15:33:29,924.30,768.24,16.86
12/11/2023,15:33:35,924.25,768.68,16.86
12/11/2023,15:33:41,924.20,769.16,16.86
12/11/2023,15:33:47,924.12,769.86,16.85
12/11/2023,15:33:53,923.90,771.87,16.83
12/11/2023,15:33:59,923.90,771.86,16.83
12/11/2023,15:34:5,923.85,772.25,16.83
12/11/2023,15:34:11,923.87,772.11,16.84
12/11/2023,15:34:17,923.81,772.60,16.84
12/11/2023,15:34:23,923.78,772.94,16.84
12/11/2023,15:34:29,923.80,772.75,16.84
12/11/2023,15:34:35,923.82,772.53,16.84
12/11/2023,15:34:41,923.73,773.37,16.84
12/11/2023,15:34:47,923.67,773.92,16.84
12/11/2023,15:34:53,923.58,774.72,16.85
12/11/2023,15:35:0,923.54,775.05,16.84
12/11/2023,15:35:6,923.45,775.82,16.85
12/11/2023,15:35:12,923.13,778.74,16.85
12/11/2023,15:35:43,767.75,2279.49,42.50
12/11/2023,15:35:49,922.37,785.60,16.80
12/11/2023,15:35:55,921.68,791.80,16.81
12/11/2023,15:36:1,921.00,797.84,16.81
12/11/2023,15:36:7,920.41,803.15,16.81
12/11/2023,15:36:13,920.16,805.42,16.83
12/11/2023,15:36:19,919.94,807.38,16.81
12/11/2023,15:36:25,919.59,810.57,16.81
12/11/2023,15:36:31,919.01,815.79,16.81
12/11/2023,15:36:37,918.43,821.01,16.81
12/11/2023,15:36:43,918.70,818.59,16.82
12/11/2023,15:36:49,919.47,811.61,16.83
12/11/2023,15:36:55,914.62,855.39,16.82
12/11/2023,15:37:1,915.18,850.39,16.81
12/11/2023,15:37:7,912.85,871.40,16.80
12/11/2023,15:37:13,912.24,876.92,16.78
12/11/2023,15:37:19,918.88,816.94,16.79
12/11/2023,15:37:25,917.96,825.24,16.78
12/11/2023,15:37:32,914.54,856.16,16.77
12/11/2023,15:37:38,916.05,842.48,16.76
12/11/2023,15:37:44,916.49,838.54,16.77
12/11/2023,15:37:50,925.63,756.32,16.78
12/11/2023,15:37:56,926.68,746.91,16.79
12/11/2023,15:38:2,927.11,743.06,16.79
12/11/2023,15:38:8,926.15,751.69,16.80
12/11/2023,15:38:14,926.51,748.48,16.80
12/11/2023,15:38:20,926.53,748.24,16.80
12/11/2023,15:38:26,926.83,745.57,16.80
12/11/2023,15:38:32,926.87,745.21,16.79
12/11/2023,15:38:38,927.16,742.67,16.79
12/11/2023,15:38:44,930.76,710.44,16.79
12/11/2023,15:38:50,924.49,766.58,16.77
12/11/2023,15:38:56,924.90,762.86,16.76
12/11/2023,15:39:2,920.23,804.82,16.75
12/11/2023,15:39:8,924.87,763.12,16.74
12/11/2023,15:39:14,927.89,736.06,16.75
12/11/2023,15:39:20,923.70,773.59,16.75
12/11/2023,15:39:26,924.73,764.38,16.73
12/11/2023,15:39:32,932.72,693.05,16.74
12/11/2023,15:39:38,934.24,679.49,16.75
12/11/2023,15:39:44,934.79,674.62,16.75
12/11/2023,15:39:50,936.91,655.81,16.76
12/11/2023,15:39:56,932.21,697.58,16.75
12/11/2023,15:40:2,925.87,754.14,16.74
12/11/2023,15:40:8,936.91,655.76,16.71
12/11/2023,15:40:14,930.18,715.63,16.71
12/11/2023,15:40:20,932.11,698.47,16.71
12/11/2023,15:40:26,934.79,674.64,16.70
12/11/2023,15:40:32,935.82,665.48,16.69
12/11/2023,15:40:38,940.26,626.13,16.69
12/11/2023,15:40:44,940.98,619.71,16.70
12/11/2023,15:40:50,937.67,649.07,16.70
12/11/2023,15:40:56,941.57,614.51,16.70
12/11/2023,15:41:2,944.75,586.51,16.70
12/11/2023,15:41:8,937.40,651.44,16.70
12/11/2023,15:41:14,943.86,594.29,16.68
12/11/2023,15:41:20,944.31,590.39,16.68
12/11/2023,15:41:26,945.20,582.54,16.67
12/11/2023,15:41:32,942.65,604.97,16.67
12/11/2023,15:41:38,944.65,587.38,16.68
12/11/2023,15:42:49,767.75,2279.49,42.50
12/11/2023,15:42:55,945.35,581.21,16.61
12/11/2023,15:43:1,945.46,580.20,16.63
12/11/2023,15:43:7,944.99,584.38,16.62
12/11/2023,15:43:13,945.18,582.66,16.63
12/11/2023,15:43:19,945.40,580.80,16.64
12/11/2023,15:43:25,945.57,579.25,16.64
12/11/2023,15:43:31,945.83,577.01,16.64
12/11/2023,15:43:37,945.73,577.88,16.65
12/11/2023,15:43:43,946.02,575.31,16.65
12/11/2023,15:43:49,946.28,573.06,16.65
12/11/2023,15:43:55,946.50,571.08,16.64
12/11/2023,15:44:1,946.74,568.96,16.64
12/11/2023,15:44:7,946.79,568.52,16.63
12/11/2023,15:44:13,946.94,567.19,16.63
12/11/2023,15:44:19,946.79,568.54,16.62
12/11/2023,15:44:25,946.89,567.64,16.63
12/11/2023,15:44:31,946.99,566.76,16.61
12/11/2023,15:44:37,947.00,566.64,16.62
12/11/2023,15:44:43,947.17,565.19,16.61
12/11/2023,15:44:49,947.26,564.44,16.61
12/11/2023,15:44:55,947.43,562.86,16.61
12/11/2023,15:45:1,947.43,562.92,16.62
12/11/2023,15:45:7,947.52,562.12,16.62
12/11/2023,15:45:13,947.67,560.81,16.60
12/11/2023,15:45:19,947.64,561.09,16.60
12/11/2023,15:45:25,947.67,560.78,16.60
12/11/2023,15:45:31,947.64,561.02,16.60
12/11/2023,15:45:37,947.81,559.53,16.60
12/11/2023,15:45:43,947.83,559.38,16.60
12/11/2023,15:45:49,947.94,558.41,16.59
12/11/2023,15:45:55,948.03,557.62,16.57
12/11/2023,15:46:1,948.23,555.88,16.57
12/11/2023,15:46:7,948.34,554.94,16.57
12/11/2023,15:46:13,948.46,553.82,16.55
12/11/2023,15:46:19,948.42,554.21,16.52
12/11/2023,15:46:25,948.52,553.32,16.51
12/11/2023,15:46:31,948.60,552.59,16.51
12/11/2023,15:46:37,948.73,551.49,16.50
12/11/2023,15:46:43,948.73,551.45,16.49
12/11/2023,15:46:49,948.80,550.84,16.50
12/11/2023,15:46:55,948.92,549.85,16.51
12/11/2023,15:47:1,948.89,550.08,16.52
12/11/2023,15:47:7,948.98,549.29,16.49
12/11/2023,15:47:13,949.02,548.94,16.49
12/11/2023,15:47:19,948.97,549.34,16.50
12/11/2023,15:47:26,949.27,546.76,16.49
12/11/2023,15:47:32,949.52,544.52,16.49
12/11/2023,15:47:38,949.62,543.65,16.48
12/11/2023,15:47:44,949.97,540.56,16.48
12/11/2023,15:47:50,950.13,539.17,16.48
12/11/2023,15:47:56,950.31,537.61,16.48
12/11/2023,15:48:2,950.54,535.57,16.49
12/11/2023,15:48:8,950.82,533.13,16.47
12/11/2023,15:48:14,951.03,531.28,16.46
12/11/2023,15:48:20,951.17,530.11,16.46
12/11/2023,15:48:26,951.27,529.21,16.47
12/11/2023,15:48:32,951.38,528.27,16.47
12/11/2023,15:48:38,951.56,526.70,16.48
12/11/2023,15:48:44,951.62,526.17,16.47
12/11/2023,15:48:50,951.73,525.20,16.47
12/11/2023,15:48:56,951.90,523.68,16.47
12/11/2023,15:49:2,952.36,519.67,16.48
12/11/2023,15:49:8,952.77,516.08,16.47
12/11/2023,15:49:14,953.09,513.30,16.45
12/11/2023,15:49:20,953.96,505.66,16.44
12/11/2023,15:49:26,954.30,502.70,16.46
12/11/2023,15:49:32,954.62,499.87,16.46
12/11/2023,15:49:38,955.32,493.80,16.45
12/11/2023,15:49:44,955.71,490.37,16.45
12/11/2023,15:49:50,955.59,491.45,16.44
12/11/2023,15:49:56,956.07,487.26,16.43
12/11/2023,15:50:2,956.14,486.63,16.43
12/11/2023,15:50:8,956.19,486.17,16.42
12/11/2023,15:50:14,957.05,478.68,16.42
12/11/2023,15:50:20,957.31,476.46,16.41
12/11/2023,15:50:26,957.10,478.29,16.41
12/11/2023,15:50:32,957.59,474.02,16.40
12/11/2023,15:50:38,958.26,468.13,16.40
12/11/2023,15:50:44,958.32,467.63,16.38
12/11/2023,15:50:50,958.71,464.27,16.38
12/11/2023,15:50:56,959.05,461.28,16.37
12/11/2023,15:51:2,960.49,448.74,16.36
12/11/2023,15:51:8,960.99,444.42,16.36
12/11/2023,15:51:14,960.21,451.20,16.36
12/11/2023,15:51:20,960.98,444.45,16.36
12/11/2023,15:51:26,961.49,440.10,16.36
12/11/2023,15:51:32,962.01,435.50,16.36
12/11/2023,15:51:38,962.29,433.15,16.36
12/11/2023,15:51:44,962.46,431.62,16.36
12/11/2023,15:51:50,962.74,429.17,16.35
12/11/2023,15:51:56,963.07,426.34,16.35
12/11/2023,15:52:2,963.90,419.12,16.36
12/11/2023,15:52:8,964.86,410.86,16.36
12/11/2023,15:52:14,965.17,408.10,16.37
12/11/2023,15:52:20,965.58,404.60,16.38
12/11/2023,15:52:26,966.09,400.22,16.38
12/11/2023,15:52:32,966.30,398.33,16.38
12/11/2023,15:52:38,966.43,397.21,16.37
12/11/2023,15:52:44,966.78,394.19,16.36
12/11/2023,15:52:50,966.84,393.74,16.35
12/11/2023,15:52:56,967.03,392.08,16.33
12/11/2023,15:53:2,967.11,391.40,16.32
12/11/2023,15:53:8,967.13,391.19,16.32
12/11/2023,15:53:14,967.19,390.64,16.32
12/11/2023,15:53:21,967.46,388.34,16.32
12/11/2023,15:53:27,967.67,386.50,16.31
12/11/2023,15:53:33,968.11,382.73,16.29
12/11/2023,15:53:39,967.96,384.05,16.29
12/11/2023,15:53:45,968.06,383.15,16.28
12/11/2023,15:53:51,968.40,380.20,16.27
12/11/2023,15:53:57,968.13,382.51,16.27
12/11/2023,15:54:3,968.48,379.56,16.26
12/11/2023,15:54:9,968.48,379.55,16.26
12/11/2023,15:54:15,968.50,379.31,16.26
12/11/2023,15:54:21,968.60,378.51,16.25
12/11/2023,15:54:27,968.57,378.71,16.25
12/11/2023,15:54:33,968.81,376.64,16.25
12/11/2023,15:54:39,972.55,344.47,16.25
12/11/2023,15:54:45,973.80,333.72,16.26
12/11/2023,15:54:51,974.58,326.97,16.27
12/11/2023,15:54:57,974.67,326.24,16.28
12/11/2023,15:55:3,976.05,314.40,16.27
12/11/2023,15:55:9,978.51,293.28,16.29
12/11/2023,15:55:15,974.41,328.43,16.28
12/11/2023,15:55:21,975.01,323.33,16.26
12/11/2023,15:55:27,969.23,373.04,16.26
12/11/2023,15:55:33,973.98,332.10,16.24
12/11/2023,15:55:39,982.28,261.08,16.26
12/11/2023,15:55:45,983.44,251.12,16.27
12/11/2023,15:55:51,984.70,240.40,16.27
12/11/2023,15:55:57,985.69,231.95,16.29
12/11/2023,15:56:3,987.01,220.75,16.29
12/11/2023,15:56:9,987.98,212.53,16.29
12/11/2023,15:56:15,988.67,206.67,16.28
12/11/2023,15:56:21,988.88,204.90,16.30
12/11/2023,15:56:27,988.89,204.75,16.29
12/11/2023,15:56:33,989.13,202.78,16.28
12/11/2023,15:56:39,992.21,176.65,16.28
12/11/2023,15:56:45,975.94,315.30,16.27
12/11/2023,15:56:51,981.84,264.81,16.28
12/11/2023,15:56:57,986.93,221.47,16.26
12/11/2023,15:57:3,990.97,187.17,16.26
12/11/2023,15:57:9,986.24,227.32,16.26
12/11/2023,15:57:15,991.15,185.65,16.26
12/11/2023,15:57:21,985.45,234.00,16.27
12/11/2023,15:57:27,985.32,235.17,16.26
12/11/2023,15:57:33,985.35,234.91,16.25
12/11/2023,15:57:39,980.93,272.61,16.23
12/11/2023,15:57:45,982.08,262.72,16.22
12/11/2023,15:57:51,988.17,210.87,16.23
12/11/2023,15:57:57,982.42,259.83,16.23
12/11/2023,15:58:3,985.46,233.92,16.23
12/11/2023,15:58:9,985.99,229.39,16.22
12/11/2023,15:58:15,994.81,154.66,16.23
12/11/2023,15:58:49,767.75,2279.49,42.50
12/11/2023,15:58:55,999.97,111.16,16.25
12/11/2023,15:59:1,995.43,149.41,16.26
12/11/2023,15:59:7,998.55,123.08,16.27
12/11/2023,15:59:13,999.81,112.46,16.27
12/11/2023,15:59:19,991.16,185.52,16.26
12/11/2023,15:59:25,1000.78,104.36,16.27
12/11/2023,15:59:31,1001.94,94.56,16.29
